id,account_code,account_name,account_type
1757,ACCT1757,Compte numéro 1757,Charge
1758,ACCT1758,Compte numéro 1758,Produit
1759,ACCT1759,Compte numéro 1759,Produit
1760,ACCT1760,Compte numéro 1760,Charge
1761,ACCT1761,Compte numéro 1761,Charge
1762,ACCT1762,Compte numéro 1762,Actif
1763,ACCT1763,Compte numéro 1763,Actif
1764,ACCT1764,Compte numéro 1764,Actif
1765,ACCT1765,Compte numéro 1765,Produit
1766,ACCT1766,Compte numéro 1766,Actif
1767,ACCT1767,Compte numéro 1767,Passif
1768,ACCT1768,Compte numéro 1768,Produit
1769,ACCT1769,Compte numéro 1769,Charge
1770,ACCT1770,Compte numéro 1770,Produit
1771,ACCT1771,Compte numéro 1771,Charge
1772,ACCT1772,Compte numéro 1772,Produit
1773,ACCT1773,Compte numéro 1773,Actif
1774,ACCT1774,Compte numéro 1774,Actif
1775,ACCT1775,Compte numéro 1775,Passif
1776,ACCT1776,Compte numéro 1776,Passif
1777,ACCT1777,Compte numéro 1777,Charge
1778,ACCT1778,Compte numéro 1778,Passif
1779,ACCT1779,Compte numéro 1779,Produit
1780,ACCT1780,Compte numéro 1780,Produit
1781,ACCT1781,Compte numéro 1781,Actif
1782,ACCT1782,Compte numéro 1782,Passif
1783,ACCT1783,Compte numéro 1783,Produit
1784,ACCT1784,Compte numéro 1784,Produit
1785,ACCT1785,Compte numéro 1785,Charge
1786,ACCT1786,Compte numéro 1786,Passif
1787,ACCT1787,Compte numéro 1787,Produit
1788,ACCT1788,Compte numéro 1788,Passif
1789,ACCT1789,Compte numéro 1789,Passif
1790,ACCT1790,Compte numéro 1790,Actif
1791,ACCT1791,Compte numéro 1791,Actif
1792,ACCT1792,Compte numéro 1792,Actif
1793,ACCT1793,Compte numéro 1793,Passif
1794,ACCT1794,Compte numéro 1794,Produit
1795,ACCT1795,Compte numéro 1795,Produit
1796,ACCT1796,Compte numéro 1796,Charge
1797,ACCT1797,Compte numéro 1797,Produit
1798,ACCT1798,Compte numéro 1798,Produit
1799,ACCT1799,Compte numéro 1799,Charge
1800,ACCT1800,Compte numéro 1800,Produit
1801,ACCT1801,Compte numéro 1801,Charge
1802,ACCT1802,Compte numéro 1802,Actif
1803,ACCT1803,Compte numéro 1803,Produit
1804,ACCT1804,Compte numéro 1804,Actif
1805,ACCT1805,Compte numéro 1805,Charge
1806,ACCT1806,Compte numéro 1806,Actif
1807,ACCT1807,Compte numéro 1807,Charge
1808,ACCT1808,Compte numéro 1808,Produit
1809,ACCT1809,Compte numéro 1809,Actif
1810,ACCT1810,Compte numéro 1810,Actif
1811,ACCT1811,Compte numéro 1811,Actif
1812,ACCT1812,Compte numéro 1812,Actif
1813,ACCT1813,Compte numéro 1813,Charge
1814,ACCT1814,Compte numéro 1814,Produit
1815,ACCT1815,Compte numéro 1815,Passif
1816,ACCT1816,Compte numéro 1816,Produit
1817,ACCT1817,Compte numéro 1817,Charge
1818,ACCT1818,Compte numéro 1818,Actif
1819,ACCT1819,Compte numéro 1819,Produit
1820,ACCT1820,Compte numéro 1820,Charge
1821,ACCT1821,Compte numéro 1821,Produit
1822,ACCT1822,Compte numéro 1822,Charge
1823,ACCT1823,Compte numéro 1823,Passif
1824,ACCT1824,Compte numéro 1824,Passif
1825,ACCT1825,Compte numéro 1825,Charge
1826,ACCT1826,Compte numéro 1826,Actif
1827,ACCT1827,Compte numéro 1827,Charge
1828,ACCT1828,Compte numéro 1828,Passif
1829,ACCT1829,Compte numéro 1829,Actif
1830,ACCT1830,Compte numéro 1830,Actif
1831,ACCT1831,Compte numéro 1831,Passif
1832,ACCT1832,Compte numéro 1832,Actif
1833,ACCT1833,Compte numéro 1833,Actif
1834,ACCT1834,Compte numéro 1834,Charge
1835,ACCT1835,Compte numéro 1835,Charge
1836,ACCT1836,Compte numéro 1836,Produit
1837,ACCT1837,Compte numéro 1837,Produit
1838,ACCT1838,Compte numéro 1838,Passif
1839,ACCT1839,Compte numéro 1839,Charge
1840,ACCT1840,Compte numéro 1840,Passif
1841,ACCT1841,Compte numéro 1841,Passif
1842,ACCT1842,Compte numéro 1842,Produit
1843,ACCT1843,Compte numéro 1843,Passif
1844,ACCT1844,Compte numéro 1844,Actif
1845,ACCT1845,Compte numéro 1845,Passif
1846,ACCT1846,Compte numéro 1846,Charge
1847,ACCT1847,Compte numéro 1847,Actif
1848,ACCT1848,Compte numéro 1848,Passif
1849,ACCT1849,Compte numéro 1849,Passif
1850,ACCT1850,Compte numéro 1850,Actif
1851,ACCT1851,Compte numéro 1851,Produit
1852,ACCT1852,Compte numéro 1852,Passif
1853,ACCT1853,Compte numéro 1853,Passif
1854,ACCT1854,Compte numéro 1854,Charge
1855,ACCT1855,Compte numéro 1855,Passif
1856,ACCT1856,Compte numéro 1856,Charge
1857,ACCT1857,Compte numéro 1857,Charge
1858,ACCT1858,Compte numéro 1858,Produit
1859,ACCT1859,Compte numéro 1859,Produit
1860,ACCT1860,Compte numéro 1860,Actif
1861,ACCT1861,Compte numéro 1861,Charge
1862,ACCT1862,Compte numéro 1862,Charge
1863,ACCT1863,Compte numéro 1863,Produit
1864,ACCT1864,Compte numéro 1864,Passif
1865,ACCT1865,Compte numéro 1865,Passif
1866,ACCT1866,Compte numéro 1866,Actif
1867,ACCT1867,Compte numéro 1867,Passif
1868,ACCT1868,Compte numéro 1868,Passif
1869,ACCT1869,Compte numéro 1869,Passif
1870,ACCT1870,Compte numéro 1870,Produit
1871,ACCT1871,Compte numéro 1871,Actif
1872,ACCT1872,Compte numéro 1872,Actif
1873,ACCT1873,Compte numéro 1873,Charge
1874,ACCT1874,Compte numéro 1874,Charge
1875,ACCT1875,Compte numéro 1875,Charge
1876,ACCT1876,Compte numéro 1876,Actif
1877,ACCT1877,Compte numéro 1877,Charge
1878,ACCT1878,Compte numéro 1878,Actif
1879,ACCT1879,Compte numéro 1879,Charge
1880,ACCT1880,Compte numéro 1880,Charge
1881,ACCT1881,Compte numéro 1881,Charge
1882,ACCT1882,Compte numéro 1882,Charge
1883,ACCT1883,Compte numéro 1883,Passif
1884,ACCT1884,Compte numéro 1884,Charge
1885,ACCT1885,Compte numéro 1885,Produit
1886,ACCT1886,Compte numéro 1886,Passif
1887,ACCT1887,Compte numéro 1887,Passif
1888,ACCT1888,Compte numéro 1888,Actif
1889,ACCT1889,Compte numéro 1889,Charge
1890,ACCT1890,Compte numéro 1890,Actif
1891,ACCT1891,Compte numéro 1891,Charge
1892,ACCT1892,Compte numéro 1892,Actif
1893,ACCT1893,Compte numéro 1893,Actif
1894,ACCT1894,Compte numéro 1894,Produit
1895,ACCT1895,Compte numéro 1895,Passif
1896,ACCT1896,Compte numéro 1896,Actif
1897,ACCT1897,Compte numéro 1897,Produit
1898,ACCT1898,Compte numéro 1898,Charge
1899,ACCT1899,Compte numéro 1899,Charge
1900,ACCT1900,Compte numéro 1900,Charge
1901,ACCT1901,Compte numéro 1901,Passif
1902,ACCT1902,Compte numéro 1902,Actif
1903,ACCT1903,Compte numéro 1903,Charge
1904,ACCT1904,Compte numéro 1904,Passif
1905,ACCT1905,Compte numéro 1905,Produit
1906,ACCT1906,Compte numéro 1906,Passif
1907,ACCT1907,Compte numéro 1907,Passif
1908,ACCT1908,Compte numéro 1908,Produit
1909,ACCT1909,Compte numéro 1909,Produit
1910,ACCT1910,Compte numéro 1910,Passif
1911,ACCT1911,Compte numéro 1911,Produit
1912,ACCT1912,Compte numéro 1912,Passif
1913,ACCT1913,Compte numéro 1913,Produit
1914,ACCT1914,Compte numéro 1914,Passif
1915,ACCT1915,Compte numéro 1915,Passif
1916,ACCT1916,Compte numéro 1916,Passif
1917,ACCT1917,Compte numéro 1917,Actif
1918,ACCT1918,Compte numéro 1918,Charge
1919,ACCT1919,Compte numéro 1919,Charge
1920,ACCT1920,Compte numéro 1920,Passif
1921,ACCT1921,Compte numéro 1921,Passif
1922,ACCT1922,Compte numéro 1922,Passif
1923,ACCT1923,Compte numéro 1923,Actif
1924,ACCT1924,Compte numéro 1924,Actif
1925,ACCT1925,Compte numéro 1925,Actif
1926,ACCT1926,Compte numéro 1926,Actif
1927,ACCT1927,Compte numéro 1927,Produit
1928,ACCT1928,Compte numéro 1928,Passif
1929,ACCT1929,Compte numéro 1929,Charge
1930,ACCT1930,Compte numéro 1930,Charge
1931,ACCT1931,Compte numéro 1931,Charge
1932,ACCT1932,Compte numéro 1932,Produit
1933,ACCT1933,Compte numéro 1933,Passif
1934,ACCT1934,Compte numéro 1934,Charge
1935,ACCT1935,Compte numéro 1935,Charge
1936,ACCT1936,Compte numéro 1936,Actif
1937,ACCT1937,Compte numéro 1937,Passif
1938,ACCT1938,Compte numéro 1938,Actif
1939,ACCT1939,Compte numéro 1939,Charge
1940,ACCT1940,Compte numéro 1940,Passif
1941,ACCT1941,Compte numéro 1941,Charge
1942,ACCT1942,Compte numéro 1942,Charge
1943,ACCT1943,Compte numéro 1943,Produit
1944,ACCT1944,Compte numéro 1944,Passif
1945,ACCT1945,Compte numéro 1945,Charge
1946,ACCT1946,Compte numéro 1946,Passif
1947,ACCT1947,Compte numéro 1947,Produit
1948,ACCT1948,Compte numéro 1948,Actif
1949,ACCT1949,Compte numéro 1949,Produit
1950,ACCT1950,Compte numéro 1950,Produit
1951,ACCT1951,Compte numéro 1951,Charge
1952,ACCT1952,Compte numéro 1952,Charge
1953,ACCT1953,Compte numéro 1953,Actif
1954,ACCT1954,Compte numéro 1954,Actif
1955,ACCT1955,Compte numéro 1955,Passif
1956,ACCT1956,Compte numéro 1956,Actif
1957,ACCT1957,Compte numéro 1957,Produit
1958,ACCT1958,Compte numéro 1958,Passif
1959,ACCT1959,Compte numéro 1959,Passif
1960,ACCT1960,Compte numéro 1960,Charge
1961,ACCT1961,Compte numéro 1961,Actif
1962,ACCT1962,Compte numéro 1962,Passif
1963,ACCT1963,Compte numéro 1963,Passif
1964,ACCT1964,Compte numéro 1964,Passif
1965,ACCT1965,Compte numéro 1965,Actif
1966,ACCT1966,Compte numéro 1966,Passif
1967,ACCT1967,Compte numéro 1967,Produit
1968,ACCT1968,Compte numéro 1968,Actif
1969,ACCT1969,Compte numéro 1969,Passif
1970,ACCT1970,Compte numéro 1970,Produit
1971,ACCT1971,Compte numéro 1971,Produit
1972,ACCT1972,Compte numéro 1972,Produit
1973,ACCT1973,Compte numéro 1973,Actif
1974,ACCT1974,Compte numéro 1974,Charge
1975,ACCT1975,Compte numéro 1975,Actif
1976,ACCT1976,Compte numéro 1976,Produit
1977,ACCT1977,Compte numéro 1977,Passif
1978,ACCT1978,Compte numéro 1978,Actif
1979,ACCT1979,Compte numéro 1979,Actif
1980,ACCT1980,Compte numéro 1980,Actif
1981,ACCT1981,Compte numéro 1981,Charge
1982,ACCT1982,Compte numéro 1982,Actif
1983,ACCT1983,Compte numéro 1983,Passif
1984,ACCT1984,Compte numéro 1984,Actif
1985,ACCT1985,Compte numéro 1985,Actif
1986,ACCT1986,Compte numéro 1986,Actif
1987,ACCT1987,Compte numéro 1987,Passif
1988,ACCT1988,Compte numéro 1988,Produit
1989,ACCT1989,Compte numéro 1989,Passif
1990,ACCT1990,Compte numéro 1990,Charge
1991,ACCT1991,Compte numéro 1991,Produit
1992,ACCT1992,Compte numéro 1992,Produit
1993,ACCT1993,Compte numéro 1993,Produit
1994,ACCT1994,Compte numéro 1994,Actif
1995,ACCT1995,Compte numéro 1995,Actif
1996,ACCT1996,Compte numéro 1996,Actif
1997,ACCT1997,Compte numéro 1997,Passif
1998,ACCT1998,Compte numéro 1998,Actif
1999,ACCT1999,Compte numéro 1999,Passif
2000,ACCT2000,Compte numéro 2000,Produit
2001,ACCT2001,Compte numéro 2001,Produit
2002,ACCT2002,Compte numéro 2002,Actif
2003,ACCT2003,Compte numéro 2003,Charge
2004,ACCT2004,Compte numéro 2004,Actif
2005,ACCT2005,Compte numéro 2005,Passif
2006,ACCT2006,Compte numéro 2006,Produit
2007,ACCT2007,Compte numéro 2007,Produit
2008,ACCT2008,Compte numéro 2008,Charge
2009,ACCT2009,Compte numéro 2009,Charge
2010,ACCT2010,Compte numéro 2010,Charge
2011,ACCT2011,Compte numéro 2011,Actif
2012,ACCT2012,Compte numéro 2012,Produit
2013,ACCT2013,Compte numéro 2013,Produit
2014,ACCT2014,Compte numéro 2014,Passif
2015,ACCT2015,Compte numéro 2015,Actif
2016,ACCT2016,Compte numéro 2016,Produit
2017,ACCT2017,Compte numéro 2017,Produit
2018,ACCT2018,Compte numéro 2018,Charge
2019,ACCT2019,Compte numéro 2019,Actif
2020,ACCT2020,Compte numéro 2020,Produit
2021,ACCT2021,Compte numéro 2021,Produit
2022,ACCT2022,Compte numéro 2022,Produit
2023,ACCT2023,Compte numéro 2023,Actif
2024,ACCT2024,Compte numéro 2024,Actif
2025,ACCT2025,Compte numéro 2025,Charge
2026,ACCT2026,Compte numéro 2026,Passif
2027,ACCT2027,Compte numéro 2027,Passif
2028,ACCT2028,Compte numéro 2028,Charge
2029,ACCT2029,Compte numéro 2029,Charge
2030,ACCT2030,Compte numéro 2030,Produit
2031,ACCT2031,Compte numéro 2031,Actif
2032,ACCT2032,Compte numéro 2032,Charge
2033,ACCT2033,Compte numéro 2033,Produit
2034,ACCT2034,Compte numéro 2034,Charge
2035,ACCT2035,Compte numéro 2035,Actif
2036,ACCT2036,Compte numéro 2036,Produit
2037,ACCT2037,Compte numéro 2037,Passif
2038,ACCT2038,Compte numéro 2038,Charge
2039,ACCT2039,Compte numéro 2039,Passif
2040,ACCT2040,Compte numéro 2040,Actif
2041,ACCT2041,Compte numéro 2041,Produit
2042,ACCT2042,Compte numéro 2042,Actif
2043,ACCT2043,Compte numéro 2043,Charge
2044,ACCT2044,Compte numéro 2044,Produit
2045,ACCT2045,Compte numéro 2045,Passif
2046,ACCT2046,Compte numéro 2046,Produit
2047,ACCT2047,Compte numéro 2047,Produit
2048,ACCT2048,Compte numéro 2048,Charge
2049,ACCT2049,Compte numéro 2049,Produit
2050,ACCT2050,Compte numéro 2050,Produit
2051,ACCT2051,Compte numéro 2051,Passif
2052,ACCT2052,Compte numéro 2052,Charge
2053,ACCT2053,Compte numéro 2053,Produit
2054,ACCT2054,Compte numéro 2054,Produit
2055,ACCT2055,Compte numéro 2055,Passif
2056,ACCT2056,Compte numéro 2056,Charge
2057,ACCT2057,Compte numéro 2057,Actif
2058,ACCT2058,Compte numéro 2058,Produit
2059,ACCT2059,Compte numéro 2059,Actif
2060,ACCT2060,Compte numéro 2060,Charge
2061,ACCT2061,Compte numéro 2061,Actif
2062,ACCT2062,Compte numéro 2062,Produit
2063,ACCT2063,Compte numéro 2063,Charge
2064,ACCT2064,Compte numéro 2064,Passif
2065,ACCT2065,Compte numéro 2065,Actif
2066,ACCT2066,Compte numéro 2066,Actif
2067,ACCT2067,Compte numéro 2067,Produit
2068,ACCT2068,Compte numéro 2068,Passif
2069,ACCT2069,Compte numéro 2069,Charge
2070,ACCT2070,Compte numéro 2070,Actif
2071,ACCT2071,Compte numéro 2071,Charge
2072,ACCT2072,Compte numéro 2072,Produit
2073,ACCT2073,Compte numéro 2073,Passif
2074,ACCT2074,Compte numéro 2074,Produit
2075,ACCT2075,Compte numéro 2075,Passif
2076,ACCT2076,Compte numéro 2076,Actif
2077,ACCT2077,Compte numéro 2077,Actif
2078,ACCT2078,Compte numéro 2078,Charge
2079,ACCT2079,Compte numéro 2079,Charge
2080,ACCT2080,Compte numéro 2080,Passif
2081,ACCT2081,Compte numéro 2081,Actif
2082,ACCT2082,Compte numéro 2082,Actif
2083,ACCT2083,Compte numéro 2083,Passif
2084,ACCT2084,Compte numéro 2084,Actif
2085,ACCT2085,Compte numéro 2085,Passif
2086,ACCT2086,Compte numéro 2086,Charge
2087,ACCT2087,Compte numéro 2087,Produit
2088,ACCT2088,Compte numéro 2088,Charge
2089,ACCT2089,Compte numéro 2089,Produit
2090,ACCT2090,Compte numéro 2090,Actif
2091,ACCT2091,Compte numéro 2091,Actif
2092,ACCT2092,Compte numéro 2092,Produit
2093,ACCT2093,Compte numéro 2093,Produit
2094,ACCT2094,Compte numéro 2094,Produit
2095,ACCT2095,Compte numéro 2095,Passif
2096,ACCT2096,Compte numéro 2096,Passif
2097,ACCT2097,Compte numéro 2097,Charge
2098,ACCT2098,Compte numéro 2098,Passif
2099,ACCT2099,Compte numéro 2099,Produit
2100,ACCT2100,Compte numéro 2100,Charge
2101,ACCT2101,Compte numéro 2101,Charge
2102,ACCT2102,Compte numéro 2102,Actif
2103,ACCT2103,Compte numéro 2103,Passif
2104,ACCT2104,Compte numéro 2104,Charge
2105,ACCT2105,Compte numéro 2105,Passif
2106,ACCT2106,Compte numéro 2106,Actif
2107,ACCT2107,Compte numéro 2107,Charge
2108,ACCT2108,Compte numéro 2108,Actif
2109,ACCT2109,Compte numéro 2109,Produit
2110,ACCT2110,Compte numéro 2110,Passif
2111,ACCT2111,Compte numéro 2111,Produit
2112,ACCT2112,Compte numéro 2112,Passif
2113,ACCT2113,Compte numéro 2113,Actif
2114,ACCT2114,Compte numéro 2114,Produit
2115,ACCT2115,Compte numéro 2115,Actif
2116,ACCT2116,Compte numéro 2116,Passif
2117,ACCT2117,Compte numéro 2117,Produit
2118,ACCT2118,Compte numéro 2118,Actif
2119,ACCT2119,Compte numéro 2119,Passif
2120,ACCT2120,Compte numéro 2120,Passif
2121,ACCT2121,Compte numéro 2121,Produit
2122,ACCT2122,Compte numéro 2122,Charge
2123,ACCT2123,Compte numéro 2123,Produit
2124,ACCT2124,Compte numéro 2124,Produit
2125,ACCT2125,Compte numéro 2125,Actif
2126,ACCT2126,Compte numéro 2126,Actif
2127,ACCT2127,Compte numéro 2127,Charge
2128,ACCT2128,Compte numéro 2128,Passif
2129,ACCT2129,Compte numéro 2129,Passif
2130,ACCT2130,Compte numéro 2130,Charge
2131,ACCT2131,Compte numéro 2131,Actif
2132,ACCT2132,Compte numéro 2132,Charge
2133,ACCT2133,Compte numéro 2133,Charge
2134,ACCT2134,Compte numéro 2134,Passif
2135,ACCT2135,Compte numéro 2135,Charge
2136,ACCT2136,Compte numéro 2136,Produit
2137,ACCT2137,Compte numéro 2137,Actif
2138,ACCT2138,Compte numéro 2138,Charge
2139,ACCT2139,Compte numéro 2139,Charge
2140,ACCT2140,Compte numéro 2140,Charge
2141,ACCT2141,Compte numéro 2141,Passif
2142,ACCT2142,Compte numéro 2142,Produit
2143,ACCT2143,Compte numéro 2143,Charge
2144,ACCT2144,Compte numéro 2144,Charge
2145,ACCT2145,Compte numéro 2145,Charge
2146,ACCT2146,Compte numéro 2146,Charge
2147,ACCT2147,Compte numéro 2147,Passif
2148,ACCT2148,Compte numéro 2148,Passif
2149,ACCT2149,Compte numéro 2149,Charge
2150,ACCT2150,Compte numéro 2150,Charge
2151,ACCT2151,Compte numéro 2151,Actif
2152,ACCT2152,Compte numéro 2152,Produit
2153,ACCT2153,Compte numéro 2153,Produit
2154,ACCT2154,Compte numéro 2154,Charge
2155,ACCT2155,Compte numéro 2155,Charge
2156,ACCT2156,Compte numéro 2156,Charge
2157,ACCT2157,Compte numéro 2157,Charge
2158,ACCT2158,Compte numéro 2158,Produit
2159,ACCT2159,Compte numéro 2159,Produit
2160,ACCT2160,Compte numéro 2160,Passif
2161,ACCT2161,Compte numéro 2161,Produit
2162,ACCT2162,Compte numéro 2162,Produit
2163,ACCT2163,Compte numéro 2163,Actif
2164,ACCT2164,Compte numéro 2164,Actif
2165,ACCT2165,Compte numéro 2165,Actif
2166,ACCT2166,Compte numéro 2166,Actif
2167,ACCT2167,Compte numéro 2167,Actif
2168,ACCT2168,Compte numéro 2168,Produit
2169,ACCT2169,Compte numéro 2169,Charge
2170,ACCT2170,Compte numéro 2170,Charge
2171,ACCT2171,Compte numéro 2171,Produit
2172,ACCT2172,Compte numéro 2172,Charge
2173,ACCT2173,Compte numéro 2173,Produit
2174,ACCT2174,Compte numéro 2174,Produit
2175,ACCT2175,Compte numéro 2175,Produit
2176,ACCT2176,Compte numéro 2176,Actif
2177,ACCT2177,Compte numéro 2177,Charge
2178,ACCT2178,Compte numéro 2178,Produit
2179,ACCT2179,Compte numéro 2179,Passif
2180,ACCT2180,Compte numéro 2180,Produit
2181,ACCT2181,Compte numéro 2181,Charge
2182,ACCT2182,Compte numéro 2182,Produit
2183,ACCT2183,Compte numéro 2183,Produit
2184,ACCT2184,Compte numéro 2184,Produit
2185,ACCT2185,Compte numéro 2185,Charge
2186,ACCT2186,Compte numéro 2186,Produit
2187,ACCT2187,Compte numéro 2187,Passif
2188,ACCT2188,Compte numéro 2188,Charge
2189,ACCT2189,Compte numéro 2189,Actif
2190,ACCT2190,Compte numéro 2190,Passif
2191,ACCT2191,Compte numéro 2191,Passif
2192,ACCT2192,Compte numéro 2192,Produit
2193,ACCT2193,Compte numéro 2193,Produit
2194,ACCT2194,Compte numéro 2194,Produit
2195,ACCT2195,Compte numéro 2195,Produit
2196,ACCT2196,Compte numéro 2196,Actif
2197,ACCT2197,Compte numéro 2197,Passif
2198,ACCT2198,Compte numéro 2198,Produit
2199,ACCT2199,Compte numéro 2199,Produit
2200,ACCT2200,Compte numéro 2200,Produit
2201,ACCT2201,Compte numéro 2201,Produit
2202,ACCT2202,Compte numéro 2202,Passif
2203,ACCT2203,Compte numéro 2203,Charge
2204,ACCT2204,Compte numéro 2204,Produit
2205,ACCT2205,Compte numéro 2205,Produit
2206,ACCT2206,Compte numéro 2206,Actif
2207,ACCT2207,Compte numéro 2207,Charge
2208,ACCT2208,Compte numéro 2208,Produit
2209,ACCT2209,Compte numéro 2209,Charge
2210,ACCT2210,Compte numéro 2210,Charge
2211,ACCT2211,Compte numéro 2211,Passif
2212,ACCT2212,Compte numéro 2212,Charge
2213,ACCT2213,Compte numéro 2213,Actif
2214,ACCT2214,Compte numéro 2214,Passif
2215,ACCT2215,Compte numéro 2215,Passif
2216,ACCT2216,Compte numéro 2216,Passif
2217,ACCT2217,Compte numéro 2217,Produit
2218,ACCT2218,Compte numéro 2218,Produit
2219,ACCT2219,Compte numéro 2219,Produit
2220,ACCT2220,Compte numéro 2220,Charge
2221,ACCT2221,Compte numéro 2221,Charge
2222,ACCT2222,Compte numéro 2222,Actif
2223,ACCT2223,Compte numéro 2223,Passif
2224,ACCT2224,Compte numéro 2224,Actif
2225,ACCT2225,Compte numéro 2225,Actif
2226,ACCT2226,Compte numéro 2226,Produit
2227,ACCT2227,Compte numéro 2227,Passif
2228,ACCT2228,Compte numéro 2228,Produit
2229,ACCT2229,Compte numéro 2229,Actif
2230,ACCT2230,Compte numéro 2230,Produit
2231,ACCT2231,Compte numéro 2231,Charge
2232,ACCT2232,Compte numéro 2232,Produit
2233,ACCT2233,Compte numéro 2233,Charge
2234,ACCT2234,Compte numéro 2234,Charge
2235,ACCT2235,Compte numéro 2235,Passif
2236,ACCT2236,Compte numéro 2236,Produit
2237,ACCT2237,Compte numéro 2237,Produit
2238,ACCT2238,Compte numéro 2238,Charge
2239,ACCT2239,Compte numéro 2239,Actif
2240,ACCT2240,Compte numéro 2240,Passif
2241,ACCT2241,Compte numéro 2241,Actif
2242,ACCT2242,Compte numéro 2242,Passif
2243,ACCT2243,Compte numéro 2243,Actif
2244,ACCT2244,Compte numéro 2244,Actif
2245,ACCT2245,Compte numéro 2245,Passif
