entry_date,account_id,description,debit,credit
2023-08-06,471,Ecriture automatique 1621,80.87,0
2023-08-10,2949,Ecriture automatique 1622,0,696.07
2023-07-05,2585,Ecriture automatique 1623,0,23.66
2023-05-06,1195,Ecriture automatique 1624,0,857.57
2023-10-25,1596,Ecriture automatique 1625,0,453.09
2023-03-30,1897,Ecriture automatique 1626,305.72,0
2023-09-14,418,Ecriture automatique 1627,0,812.96
2023-01-12,3544,Ecriture automatique 1628,338.13,0
2023-08-08,4106,Ecriture automatique 1629,997.52,0
2023-09-02,325,Ecriture automatique 1630,225.3,0
2023-05-13,1187,Ecriture automatique 1631,0,952.12
2023-09-13,671,Ecriture automatique 1632,762.61,0
2023-06-21,726,Ecriture automatique 1633,419.44,0
2023-08-13,3809,Ecriture automatique 1634,0,420.54
2023-05-28,3350,Ecriture automatique 1635,0,614.49
2023-12-22,2505,Ecriture automatique 1636,0,63.51
2023-01-09,4070,Ecriture automatique 1637,349.54,0
2023-03-02,1066,Ecriture automatique 1638,292.82,0
2023-02-08,1995,Ecriture automatique 1639,319.94,0
2023-02-14,411,Ecriture automatique 1640,0,428.35
2023-11-16,154,Ecriture automatique 1641,536.82,0
2023-05-24,1150,Ecriture automatique 1642,626.52,0
2023-07-15,472,Ecriture automatique 1643,0,637.56
2023-08-15,221,Ecriture automatique 1644,0,327.28
2023-08-19,798,Ecriture automatique 1645,0,577.18
2023-03-12,1492,Ecriture automatique 1646,437.48,0
2023-05-31,1436,Ecriture automatique 1647,352.56,0
2023-10-29,2554,Ecriture automatique 1648,0,184.65
2023-03-20,407,Ecriture automatique 1649,727.15,0
2023-03-17,2168,Ecriture automatique 1650,170.8,0
2023-09-07,3368,Ecriture automatique 1651,765.17,0
2023-11-03,1068,Ecriture automatique 1652,863.47,0
2023-01-06,1642,Ecriture automatique 1653,0,860.45
2023-08-27,4501,Ecriture automatique 1654,0,931.78
2023-02-17,179,Ecriture automatique 1655,0,491.91
2023-03-21,127,Ecriture automatique 1656,183.63,0
2023-10-15,3643,Ecriture automatique 1657,109.4,0
2023-10-27,1434,Ecriture automatique 1658,951.84,0
2023-11-09,4066,Ecriture automatique 1659,0,342.48
2023-07-09,4202,Ecriture automatique 1660,0,57.7
2023-07-02,402,Ecriture automatique 1661,26.99,0
2023-04-22,2840,Ecriture automatique 1662,0,224.46
2023-11-12,1220,Ecriture automatique 1663,0,406.99
2023-04-12,2231,Ecriture automatique 1664,571.91,0
2023-05-31,313,Ecriture automatique 1665,0,454.71
2023-07-21,812,Ecriture automatique 1666,779.68,0
2023-11-26,1992,Ecriture automatique 1667,644.45,0
2023-10-22,3780,Ecriture automatique 1668,170.35,0
2023-11-07,4175,Ecriture automatique 1669,480.4,0
2023-08-08,1225,Ecriture automatique 1670,0,254.18
2023-10-04,4163,Ecriture automatique 1671,0,565.52
2023-05-16,3093,Ecriture automatique 1672,129.55,0
2023-09-16,1020,Ecriture automatique 1673,0,251.09
2023-11-12,3498,Ecriture automatique 1674,0,911.48
2023-05-24,441,Ecriture automatique 1675,176.7,0
2023-08-18,4983,Ecriture automatique 1676,0,140.15
2023-11-22,2775,Ecriture automatique 1677,586.08,0
2023-03-29,4359,Ecriture automatique 1678,403.33,0
2023-11-26,2005,Ecriture automatique 1679,0,633.37
2023-03-19,2888,Ecriture automatique 1680,0,635.56
2023-11-06,362,Ecriture automatique 1681,0,611.09
2023-09-07,1311,Ecriture automatique 1682,772.44,0
2023-12-04,690,Ecriture automatique 1683,0,492.2
2023-06-07,2275,Ecriture automatique 1684,0,153.36
2023-03-29,970,Ecriture automatique 1685,754.5,0
2023-02-07,1638,Ecriture automatique 1686,502.3,0
2023-08-31,1120,Ecriture automatique 1687,0,70.63
2023-09-07,3011,Ecriture automatique 1688,510.98,0
2023-05-20,2158,Ecriture automatique 1689,0,560.98
2023-05-10,3031,Ecriture automatique 1690,0,215.34
2023-11-21,2835,Ecriture automatique 1691,566.09,0
2023-03-28,1817,Ecriture automatique 1692,790.4,0
2023-08-25,1202,Ecriture automatique 1693,175.98,0
2023-10-01,4878,Ecriture automatique 1694,0,474.18
2023-04-12,664,Ecriture automatique 1695,611.66,0
2023-02-25,2375,Ecriture automatique 1696,0,262.08
2023-05-26,142,Ecriture automatique 1697,302.93,0
2023-08-02,1371,Ecriture automatique 1698,779.44,0
2023-11-09,4082,Ecriture automatique 1699,0,753.02
2023-07-11,862,Ecriture automatique 1700,205.42,0
2023-01-16,3188,Ecriture automatique 1701,0,930.04
2023-02-25,916,Ecriture automatique 1702,311.35,0
2023-11-06,2192,Ecriture automatique 1703,0,356.76
2023-09-02,1293,Ecriture automatique 1704,417.92,0
2023-08-30,3426,Ecriture automatique 1705,0,756.88
2023-05-26,4169,Ecriture automatique 1706,0,676.3
2023-04-17,1996,Ecriture automatique 1707,0,195.49
2023-08-14,4011,Ecriture automatique 1708,160.96,0
2023-06-21,21,Ecriture automatique 1709,12.67,0
2023-09-08,4264,Ecriture automatique 1710,898.1,0
2023-01-09,96,Ecriture automatique 1711,0,703.22
2023-01-19,397,Ecriture automatique 1712,0,436.59
2023-06-12,562,Ecriture automatique 1713,0,741.23
2023-03-03,668,Ecriture automatique 1714,0,790.4
2023-12-27,4885,Ecriture automatique 1715,171.71,0
2023-12-10,3736,Ecriture automatique 1716,591.26,0
2023-09-11,2453,Ecriture automatique 1717,0,174.39
2023-03-08,661,Ecriture automatique 1718,27.28,0
2023-05-03,4038,Ecriture automatique 1719,0,842.87
2023-06-23,612,Ecriture automatique 1720,0,299.66
2023-01-07,1143,Ecriture automatique 1721,183.41,0
2023-03-31,125,Ecriture automatique 1722,881.85,0
2023-08-10,4084,Ecriture automatique 1723,0,173.43
2023-08-13,616,Ecriture automatique 1724,0,574.34
2023-12-12,2921,Ecriture automatique 1725,0,217.24
2023-05-29,2280,Ecriture automatique 1726,581.41,0
2023-02-04,4841,Ecriture automatique 1727,180.45,0
2023-06-05,1164,Ecriture automatique 1728,799.66,0
2023-12-15,619,Ecriture automatique 1729,867.39,0
2023-04-28,1215,Ecriture automatique 1730,726.83,0
2023-11-11,1088,Ecriture automatique 1731,0,834.91
2023-01-27,2232,Ecriture automatique 1732,42.64,0
2023-09-06,1972,Ecriture automatique 1733,183.21,0
2023-09-29,3355,Ecriture automatique 1734,0,255.81
2023-05-15,2348,Ecriture automatique 1735,0,24.03
2023-08-13,469,Ecriture automatique 1736,77.33,0
2023-05-14,173,Ecriture automatique 1737,0,611.65
2023-07-18,4385,Ecriture automatique 1738,800.67,0
2023-12-22,4124,Ecriture automatique 1739,0,883.39
2023-04-03,735,Ecriture automatique 1740,356.06,0
2023-01-24,355,Ecriture automatique 1741,35.32,0
2023-04-04,62,Ecriture automatique 1742,867.79,0
2023-07-01,692,Ecriture automatique 1743,524.74,0
2023-02-23,3015,Ecriture automatique 1744,340.91,0
2023-06-13,1142,Ecriture automatique 1745,0,230.39
2023-06-18,2843,Ecriture automatique 1746,804.71,0
2023-08-01,4039,Ecriture automatique 1747,388.02,0
2023-01-21,4906,Ecriture automatique 1748,0,377.52
2023-05-23,1753,Ecriture automatique 1749,0,580.53
2023-03-24,1388,Ecriture automatique 1750,131.67,0
2023-02-15,2454,Ecriture automatique 1751,176.37,0
2023-08-09,3767,Ecriture automatique 1752,0,474.57
2023-01-14,4362,Ecriture automatique 1753,0,815.06
2023-08-18,826,Ecriture automatique 1754,908.84,0
2023-10-28,1463,Ecriture automatique 1755,0,507.36
2023-03-15,1229,Ecriture automatique 1756,0,412.69
2023-06-12,1238,Ecriture automatique 1757,0,789.84
2023-04-14,3240,Ecriture automatique 1758,0,972.71
2023-09-02,2563,Ecriture automatique 1759,354.74,0
2023-03-29,445,Ecriture automatique 1760,789.56,0
2023-07-17,4162,Ecriture automatique 1761,0,476.34
2023-04-02,1299,Ecriture automatique 1762,0,290.88
2023-10-31,2734,Ecriture automatique 1763,92.72,0
2023-12-07,2813,Ecriture automatique 1764,713.3,0
2023-08-26,2812,Ecriture automatique 1765,925.1,0
2023-10-26,4319,Ecriture automatique 1766,383.95,0
2023-06-05,4557,Ecriture automatique 1767,183.29,0
2023-02-11,55,Ecriture automatique 1768,546.85,0
2023-04-24,13,Ecriture automatique 1769,0,351.9
2023-11-20,3668,Ecriture automatique 1770,779.75,0
2023-12-20,740,Ecriture automatique 1771,0,392.52
2023-03-21,398,Ecriture automatique 1772,276.61,0
2023-11-25,2087,Ecriture automatique 1773,0,973.28
2023-06-14,1790,Ecriture automatique 1774,0,113.77
2023-04-25,836,Ecriture automatique 1775,720.21,0
2023-07-29,2751,Ecriture automatique 1776,494.04,0
2023-11-21,1367,Ecriture automatique 1777,0,843.84
2023-07-29,4266,Ecriture automatique 1778,0,854.41
2023-03-04,3999,Ecriture automatique 1779,190.17,0
2023-08-05,1814,Ecriture automatique 1780,0,356.61
2023-02-02,2209,Ecriture automatique 1781,0,882.45
2023-08-16,2701,Ecriture automatique 1782,177.44,0
2023-04-12,1643,Ecriture automatique 1783,882.31,0
2023-06-05,4046,Ecriture automatique 1784,0,123.84
2023-04-17,4958,Ecriture automatique 1785,0,923.2
2023-02-05,3532,Ecriture automatique 1786,0,190.72
2023-11-16,4208,Ecriture automatique 1787,0,762.15
2023-12-16,1492,Ecriture automatique 1788,0,255.72
2023-06-23,603,Ecriture automatique 1789,0,365.54
2023-02-05,3596,Ecriture automatique 1790,344.21,0
2023-09-17,3573,Ecriture automatique 1791,518.79,0
2023-07-13,3186,Ecriture automatique 1792,0,360.33
2023-10-07,383,Ecriture automatique 1793,132.72,0
2023-08-11,1341,Ecriture automatique 1794,0,381.03
2023-01-17,4991,Ecriture automatique 1795,0,274.73
2023-06-10,2087,Ecriture automatique 1796,581.79,0
2023-01-19,2271,Ecriture automatique 1797,0,846.66
2023-08-27,1621,Ecriture automatique 1798,0,72.03
2023-04-21,943,Ecriture automatique 1799,0,446.98
2023-09-17,945,Ecriture automatique 1800,0,612.5
2023-03-16,2747,Ecriture automatique 1801,705.66,0
2023-11-02,902,Ecriture automatique 1802,0,215.51
2023-02-10,2739,Ecriture automatique 1803,675.4,0
2023-06-14,1446,Ecriture automatique 1804,0,497.81
2023-09-03,3758,Ecriture automatique 1805,0,547.87
2023-01-11,2984,Ecriture automatique 1806,575.48,0
2023-04-30,3750,Ecriture automatique 1807,982.81,0
2023-12-01,3127,Ecriture automatique 1808,638.91,0
2023-04-09,1230,Ecriture automatique 1809,0,681.61
2023-07-06,180,Ecriture automatique 1810,334.27,0
2023-02-16,1866,Ecriture automatique 1811,671.54,0
2023-07-01,3252,Ecriture automatique 1812,0,925.89
2023-12-29,2130,Ecriture automatique 1813,0,633.15
2023-10-12,1028,Ecriture automatique 1814,0,54.07
2023-07-18,1241,Ecriture automatique 1815,979.11,0
2023-05-01,2206,Ecriture automatique 1816,781.12,0
2023-01-25,2399,Ecriture automatique 1817,663.3,0
2023-09-26,4226,Ecriture automatique 1818,0,906.09
2023-08-07,816,Ecriture automatique 1819,0,655.71
2023-02-17,3985,Ecriture automatique 1820,0,176.72
2023-04-12,3283,Ecriture automatique 1821,0,822.95
2023-02-22,1988,Ecriture automatique 1822,0,942.06
2023-12-19,709,Ecriture automatique 1823,800.48,0
2023-06-15,1466,Ecriture automatique 1824,0,571.27
2023-04-11,1935,Ecriture automatique 1825,353.77,0
2023-02-08,4813,Ecriture automatique 1826,0,30.24
2023-11-27,2928,Ecriture automatique 1827,0,493.4
2023-01-19,1506,Ecriture automatique 1828,474.08,0
2023-09-23,210,Ecriture automatique 1829,0,634.79
2023-09-09,1022,Ecriture automatique 1830,0,70.77
2023-10-16,450,Ecriture automatique 1831,0,892.92
2023-12-11,377,Ecriture automatique 1832,435.74,0
2023-01-16,1126,Ecriture automatique 1833,621.61,0
2023-08-19,973,Ecriture automatique 1834,923.81,0
2023-02-16,3612,Ecriture automatique 1835,424.23,0
2023-11-27,298,Ecriture automatique 1836,179.5,0
2023-02-06,3459,Ecriture automatique 1837,731.79,0
2023-12-04,3050,Ecriture automatique 1838,0,51.13
2023-01-15,4604,Ecriture automatique 1839,973.42,0
2023-01-27,1887,Ecriture automatique 1840,354.77,0
2023-01-09,4510,Ecriture automatique 1841,531.5,0
2023-10-09,678,Ecriture automatique 1842,0,232.32
2023-04-21,819,Ecriture automatique 1843,895.29,0
2023-09-21,4692,Ecriture automatique 1844,0,616.91
2023-12-09,4436,Ecriture automatique 1845,212.16,0
2023-03-02,780,Ecriture automatique 1846,420.99,0
2023-03-07,2819,Ecriture automatique 1847,0,212.65
2023-05-12,3877,Ecriture automatique 1848,339.18,0
2023-12-16,2612,Ecriture automatique 1849,0,346.72
2023-07-11,4241,Ecriture automatique 1850,495.42,0
2023-01-07,1869,Ecriture automatique 1851,0,103.1
2023-12-10,3881,Ecriture automatique 1852,0,579.46
2023-07-05,3349,Ecriture automatique 1853,711.71,0
2023-01-12,4993,Ecriture automatique 1854,0,289.56
2023-08-23,2330,Ecriture automatique 1855,96.51,0
2023-11-16,4939,Ecriture automatique 1856,0,798.37
2023-07-15,3731,Ecriture automatique 1857,405.96,0
2023-10-24,2819,Ecriture automatique 1858,0,42.03
2023-06-22,4715,Ecriture automatique 1859,0,259.56
2023-08-22,1884,Ecriture automatique 1860,158.42,0
2023-03-16,3596,Ecriture automatique 1861,82.34,0
2023-12-02,226,Ecriture automatique 1862,456.14,0
2023-11-05,1316,Ecriture automatique 1863,0,698.58
2023-11-10,4792,Ecriture automatique 1864,993.56,0
2023-08-25,3581,Ecriture automatique 1865,0,125.99
2023-08-30,1871,Ecriture automatique 1866,0,620.17
2023-12-19,3536,Ecriture automatique 1867,763.32,0
2023-07-05,135,Ecriture automatique 1868,0,115.36
2023-02-22,353,Ecriture automatique 1869,0,875.64
2023-05-10,2041,Ecriture automatique 1870,0,181.72
2023-01-18,504,Ecriture automatique 1871,102.44,0
2023-06-19,678,Ecriture automatique 1872,0,548.47
2023-02-28,3993,Ecriture automatique 1873,0,939.49
2024-01-01,766,Ecriture automatique 1874,0,633.92
2023-10-14,1590,Ecriture automatique 1875,746.54,0
2023-08-01,4324,Ecriture automatique 1876,0,114.45
2023-08-13,4503,Ecriture automatique 1877,796.28,0
2023-06-19,3182,Ecriture automatique 1878,235.35,0
2023-11-23,2927,Ecriture automatique 1879,0,434.11
2023-05-22,2724,Ecriture automatique 1880,164.46,0
2023-03-18,3981,Ecriture automatique 1881,182.76,0
2023-09-18,3170,Ecriture automatique 1882,183.73,0
2023-04-23,3410,Ecriture automatique 1883,249.44,0
2023-07-06,2707,Ecriture automatique 1884,0,467.43
2023-12-26,2193,Ecriture automatique 1885,0,938.66
2023-08-13,3613,Ecriture automatique 1886,0,98.24
2023-01-25,2237,Ecriture automatique 1887,0,451.47
2023-04-22,2181,Ecriture automatique 1888,0,783.78
2023-07-24,146,Ecriture automatique 1889,156.97,0
2023-01-06,3941,Ecriture automatique 1890,0,359.8
2023-04-14,208,Ecriture automatique 1891,977.08,0
2023-01-05,4050,Ecriture automatique 1892,0,567.47
2023-07-11,2940,Ecriture automatique 1893,0,474.51
2023-05-13,2390,Ecriture automatique 1894,0,610.03
2023-11-10,335,Ecriture automatique 1895,0,522.3
2023-05-07,4788,Ecriture automatique 1896,0,258.3
2023-09-06,2871,Ecriture automatique 1897,61.11,0
2023-02-24,2729,Ecriture automatique 1898,293.52,0
2023-01-26,1773,Ecriture automatique 1899,0,763.75
2023-03-29,1254,Ecriture automatique 1900,204.26,0
2023-12-27,3355,Ecriture automatique 1901,868.64,0
2023-05-15,2453,Ecriture automatique 1902,0,348.78
2023-12-10,4263,Ecriture automatique 1903,972.98,0
2023-05-07,1722,Ecriture automatique 1904,0,467.34
2023-12-03,3719,Ecriture automatique 1905,517.37,0
2023-08-20,4367,Ecriture automatique 1906,0,211.04
2023-07-17,3179,Ecriture automatique 1907,875.88,0
2023-11-13,2180,Ecriture automatique 1908,571.3,0
2023-02-18,1717,Ecriture automatique 1909,428.24,0
2023-01-05,3203,Ecriture automatique 1910,0,25.37
2023-07-13,4768,Ecriture automatique 1911,0,777.35
2023-12-21,3839,Ecriture automatique 1912,974.08,0
2023-08-27,2590,Ecriture automatique 1913,0,522.74
2023-09-07,3757,Ecriture automatique 1914,0,771.3
2023-04-23,4309,Ecriture automatique 1915,0,297.26
2023-12-30,2878,Ecriture automatique 1916,932.54,0
2023-10-27,4988,Ecriture automatique 1917,0,735.28
2023-06-10,2833,Ecriture automatique 1918,596.27,0
2023-02-07,2547,Ecriture automatique 1919,508.97,0
2023-07-30,238,Ecriture automatique 1920,0,995.39
2023-12-21,3596,Ecriture automatique 1921,301.61,0
2023-03-18,2273,Ecriture automatique 1922,0,510.85
2023-01-18,1429,Ecriture automatique 1923,225.46,0
2023-01-16,3298,Ecriture automatique 1924,600.64,0
2023-03-30,3180,Ecriture automatique 1925,0,538.74
2023-07-03,1086,Ecriture automatique 1926,767.87,0
2023-07-18,4254,Ecriture automatique 1927,224.63,0
2023-10-17,1412,Ecriture automatique 1928,0,619.0
2023-09-18,2374,Ecriture automatique 1929,0,76.2
2023-08-06,1736,Ecriture automatique 1930,0,369.39
2023-10-22,4425,Ecriture automatique 1931,0,308.45
2023-12-14,4814,Ecriture automatique 1932,0,370.82
2023-11-29,933,Ecriture automatique 1933,0,301.37
2023-07-20,1952,Ecriture automatique 1934,594.11,0
2023-03-30,1034,Ecriture automatique 1935,0,824.38
2023-03-12,1247,Ecriture automatique 1936,916.02,0
2023-07-19,1611,Ecriture automatique 1937,315.87,0
2023-02-04,758,Ecriture automatique 1938,0,781.46
2023-12-28,3038,Ecriture automatique 1939,0,826.89
2023-09-11,1558,Ecriture automatique 1940,0,23.0
2023-08-09,2955,Ecriture automatique 1941,699.61,0
2023-03-29,444,Ecriture automatique 1942,692.69,0
2023-05-22,4175,Ecriture automatique 1943,0,558.36
2023-09-25,2067,Ecriture automatique 1944,0,687.64
2023-02-26,4456,Ecriture automatique 1945,832.41,0
2023-11-29,898,Ecriture automatique 1946,0,946.76
2023-09-19,4267,Ecriture automatique 1947,0,96.52
2023-01-13,3909,Ecriture automatique 1948,183.39,0
2023-09-06,4087,Ecriture automatique 1949,336.88,0
2023-06-26,4465,Ecriture automatique 1950,710.17,0
2023-06-10,3920,Ecriture automatique 1951,0,200.61
2023-10-24,2340,Ecriture automatique 1952,867.14,0
2023-08-01,4718,Ecriture automatique 1953,0,250.99
2023-02-28,1489,Ecriture automatique 1954,0,267.23
2023-01-15,993,Ecriture automatique 1955,0,123.57
2023-10-12,4062,Ecriture automatique 1956,0,829.95
2023-12-13,4095,Ecriture automatique 1957,283.72,0
2023-04-17,3727,Ecriture automatique 1958,0,435.55
2023-10-25,3658,Ecriture automatique 1959,0,27.66
2023-04-02,966,Ecriture automatique 1960,139.56,0
2023-02-22,707,Ecriture automatique 1961,0,241.44
2023-11-17,3795,Ecriture automatique 1962,0,334.72
2023-09-21,2826,Ecriture automatique 1963,0,689.26
2023-09-15,3648,Ecriture automatique 1964,107.42,0
2023-08-29,3008,Ecriture automatique 1965,103.25,0
2023-11-17,4737,Ecriture automatique 1966,0,230.39
2023-06-10,3796,Ecriture automatique 1967,507.97,0
2023-07-15,4258,Ecriture automatique 1968,10.98,0
2023-07-06,388,Ecriture automatique 1969,868.07,0
2023-02-23,668,Ecriture automatique 1970,0,502.67
2023-03-15,4134,Ecriture automatique 1971,414.45,0
2023-04-23,4438,Ecriture automatique 1972,957.44,0
2023-12-27,389,Ecriture automatique 1973,0,261.0
2023-01-11,1848,Ecriture automatique 1974,0,469.5
2023-03-18,3130,Ecriture automatique 1975,95.38,0
2023-05-13,4410,Ecriture automatique 1976,0,868.19
2023-03-19,1241,Ecriture automatique 1977,0,397.35
2023-04-04,3124,Ecriture automatique 1978,0,165.97
2023-12-29,2692,Ecriture automatique 1979,0,288.55
2023-01-15,1640,Ecriture automatique 1980,354.31,0
2023-01-25,2106,Ecriture automatique 1981,917.14,0
2023-08-08,4159,Ecriture automatique 1982,538.16,0
2023-03-20,867,Ecriture automatique 1983,11.2,0
2023-08-31,673,Ecriture automatique 1984,0,336.55
2023-07-20,2195,Ecriture automatique 1985,149.06,0
2023-01-27,1561,Ecriture automatique 1986,160.55,0
2023-05-04,3624,Ecriture automatique 1987,327.45,0
2023-07-05,3719,Ecriture automatique 1988,732.31,0
2023-04-22,1566,Ecriture automatique 1989,0,611.88
2023-12-23,3423,Ecriture automatique 1990,0,345.16
2023-07-19,3508,Ecriture automatique 1991,0,460.12
